word	isKnown
высотный	n
блочный	n
сичас	n
ввалиться	n
выпукло	n
пресечься	n
опекать	n
стошнить	n
завершение	n
выворачивать	n
метростроевец	n
прозвучать	n
мишура	n
лодырь	n
покалывать	n
гидрокостюм	n
люберецкий	n
поливать	n
штаны	n
загрязнитель	n
свеситься	n
удушение	n
сенсорный	n
рождаемость	n
грузоподъемность	n
ломануться	n
единственность	n
резистор	n
ухищрение	n
андерграунд	n
прославиться	n
хиротония	n
картонный	n
ферментный	n
карский	n
погодка	n
жестикулировать	n
опохмелка	n
статный	n
вовнутрь	n
путь	y
бетономешалка	n
частенько	n
улика	n
путы	n
коронка	n
путч	n
медвежонок	n
безобразный	n
осязаемо	n
астронавт	n
счищать	n
обувать	n
эполет	n
гунн	n
ясень	n
отечественный	y
затаенно	n
расслабленно	n
бездарность	n
творожный	n
колдун	n
волоком	n
брезгливо	n
компьютерный	n
узнаваемый	n
макроуровень	n
божество	n
прощание	n
разбредаться	n
незваный	n
партактив	n
четырехугольный	n
сатана	n
воитель	n
правоведение	n
движимый	n
ремесло	n
презреть	n
ленин	n
пионер	n
исступление	n
мгла	n
непробиваемый	n
азиат	n
неоспоримый	n
иссохший	n
шаман	n
заикание	n
болтаться	n
эфемерность	n
пострелять	n
неработающий	n
составной	n
многопользовательский	n
допущение	n
мама	y
проливной	n
полысеть	n
туча	n
преминуть	n
вольнодумство	n
